i_title,i_id,plot,images
Nausica? of the Valley of the Wind,tt0087544,"An animated fantasy-adventure. Set one thousand years from now, the Earth is ravaged by pollution and war. In the Valley of the Wind lives Nausicaä, Princess of her people. Their land borders on a toxic jungle, filled with dangerous over-sized insects. Meanwhile, two nearby nations are bitterly engaged in a war and the Valley of the Wind is stuck in the middle.","['https://imdb-api.com/images/original/MV5BOTAxN2ZlODctOWQzMi00Mzg4LWIwNmEtOTIzMjkwNmY1OTdmXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_Ratio1.7000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjFhMjBlNDgtMjk0NS00ZDQ0LWJiMGEtNjFlZjZkMmMxYWZkXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_Ratio1.8600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BYWEzZDFhYzAtOWFlNS00YTdhLWE5ZTUtODZjNDk4YWRjOTdiXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_Ratio1.8600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTM1NjIxNTY4OF5BMl5BanBnXkFtZTcwNDE5MDIyNw@@._V1_Ratio1.0000_AL_.jpg']"
Final Fantasy VII:Advent Children,tt0385700,"Two years after the events in ""Final Fantasy VII"", a disease called 'Seikon-Shoukougun', or 'Geostigma', is spreading through the planet. This disease is believed to have been caused by the body fighting off foreign material that invaded the body two years earlier, at the end of ""Final Fantasy VII"". Guilt-ridden and haunted by his past, ex-SOLDIER Cloud Strife has decided to live a secluded, solitary life away from his friends while maintaining ""Strife's Delivery Service"", whose headquarters is located in Tifa Lockheart's bar, the Seventh Heaven. Tifa's bar serves as an orphanage for children stricken with Geostigma. Here, Tifa keeps an eye on Barret's six-year-old daughter, Marlene, while Barret searches the planet for an alternative energy source to the Planet's energy, Mako. One day, Cloud receives a phone call from the former Shinra, Inc. president, Rufus, asking him for protection from a mysterious man named Kadaj. Kadaj, in the meantime, along with his brothers Loz and Yazoo, are searching for their ""mother"", and seem to believe that Cloud knows where to find her. Meanwhile, Vincent Valentine has been wandering the planet gathering information on Kadaj's scheme, and Cloud and his friends must come together again to fight these new enemies.","['https://imdb-api.com/images/original/MV5BMTM1OTUyODAzMF5BMl5BanBnXkFtZTYwMDkzNjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTIyNTI4MjEzOV5BMl5BanBnXkFtZTYwOTkzNjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTc0Nzk0OTE4N15BMl5BanBnXkFtZTYwMjA0NjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTIxNzU5MTE2MV5BMl5BanBnXkFtZTYwNTA0NjIz._V1_Ratio1.0000_AL_.jpg']"
Mazinger Z vs. Devilman,tt0299017,The heroes of the series Mazinger Z and Devilman fighting against the evil Demon Clan.,"['https://imdb-api.com/images/original/MV5BMTM1OTUyODAzMF5BMl5BanBnXkFtZTYwMDkzNjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTIyNTI4MjEzOV5BMl5BanBnXkFtZTYwOTkzNjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTc0Nzk0OTE4N15BMl5BanBnXkFtZTYwMjA0NjIz._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTIxNzU5MTE2MV5BMl5BanBnXkFtZTYwNTA0NjIz._V1_Ratio1.0000_AL_.jpg']"
Elysium,tt1535108,"In the year 2154, two classes of people exist: the very wealthy, who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Delacourt, a government official, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn't stop the people of Earth from trying to get in by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life but could bring equality to these polarized worlds.","['https://imdb-api.com/images/original/MV5BMjU1MDM0Nzk0NF5BMl5BanBnXkFtZTgwNzM5MjIwMDE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTUxNjcxNDQzNV5BMl5BanBnXkFtZTgwNTM5MjIwMDE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjE3MjQzODQ1N15BMl5BanBnXkFtZTgwNjM5MjIwMDE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNjcwOTc0NDkyOF5BMl5BanBnXkFtZTgwNDM5MjIwMDE@._V1_Ratio1.5000_AL_.jpg']"
Divergent,tt1840309,"Set in a futuristic dystopia where society is divided into five factions that each represent a different virtue, teenagers have to decide if they want to stay in their faction or switch to another - for the rest of their lives. Tris Prior makes a choice that surprises everyone. Then Tris and her fellow faction-members have to live through a highly competitive initiation process to live out the choice they have made. They must undergo extreme physical and intense psychological tests, that transform them all. But Tris has a secret that she is Divergent, which means she doesn't fit into any one group. If anyone knew, it would mean a certain death. As she discovers a growing conflict that threatens to unravel her seemingly peaceful society, this secret might help her save the people she loves... or it might destroy her.","['https://imdb-api.com/images/original/MV5BNDkxNDc0MDQ4OV5BMl5BanBnXkFtZTgwNDEzMzUzMTE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTczODE0OTIxMl5BMl5BanBnXkFtZTgwMjEzMzUzMTE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTY3NjU2NjEzMl5BMl5BanBnXkFtZTgwMzEzMzUzMTE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjAyNTYxNzgzMV5BMl5BanBnXkFtZTgwODAzMzUzMTE@._V1_Ratio1.0000_AL_.jpg']"
The Divergent Series: Insurgent,tt2908446,"As she searches for allies and answers in the wake of the uprising, Tris and Four are on the run. Being hunted by Jeanine Matthews, the leader of the Erudite faction, Tris and Four will race against time as they try to figure out what Abnegation sacrificed their lives to protect, and why the Erudite leaders will do anything to stop them. Haunted by her past choices but desperate to protect the ones she loves, Tris faces one impossible challenge after another as she unlocks the truth about the past and ultimately the future of her world.","['https://imdb-api.com/images/original/MV5BMjA0NTM4NjQ2NF5BMl5BanBnXkFtZTgwOTAyNzM3NDE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjI0Mjg1NTQ2MF5BMl5BanBnXkFtZTgwMDEyNzM3NDE@._V1_Ratio1.5200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjE5NzAzNjEzMF5BMl5BanBnXkFtZTgwMTEyNzM3NDE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzI0NzE0NzczOF5BMl5BanBnXkFtZTgwMjEyNzM3NDE@._V1_Ratio1.5000_AL_.jpg']"
The Hunger Games: Mockingjay - Part 1,tt1951265,"With the Games destroyed, Katniss Everdeen, along with Gale, Finnick and Beetee, end up in the so thought ""destroyed"" District 13. Under the leadership of President Coin and the advice of her friends, Katniss becomes the ""Mockingjay"", the symbol of rebellion for the districts of Panem.","['https://imdb-api.com/images/original/MV5BMTUyNjYxOTc1OF5BMl5BanBnXkFtZTgwMzIwMzkxMzE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTg4NDUyNzk0M15BMl5BanBnXkFtZTgwNDIwMzkxMzE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTcwNzU3MDkzM15BMl5BanBnXkFtZTgwNTIwMzkxMzE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTk0Njk0Nzk0NF5BMl5BanBnXkFtZTgwNjIwMzkxMzE@._V1_Ratio1.5000_AL_.jpg']"
The Hunger Games: Mockingjay - Part 2,tt1951266,"After young Katniss Everdeen agrees to be the symbol of rebellion, the Mockingjay, she tries to return Peeta to his normal state, tries to get to the Capitol, and tries to deal with the battles coming her way...but all for her main goal: assassinating President Snow and returning peace to the Districts of Panem. As her squad starts to get smaller and smaller, will she make it to the Capitol? Will she get revenge on Snow or will her target change? Will she be with her ""Star-Crossed Lover,"" Peeta, or her long-time friend, Gale? Deaths, bombs, bow and arrows, a love triangle, hope... What will happen?","['https://imdb-api.com/images/original/MV5BMTU3MTMxNjY5NF5BMl5BanBnXkFtZTgwNDYyMzkxNjE@._V1_Ratio1.4000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjg3OTMwMjQ3OV5BMl5BanBnXkFtZTgwODMyMzkxNjE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTk1OTA1Mjg2N15BMl5BanBnXkFtZTgwNDM1OTM5NTE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNDU4NzU5NDAyN15BMl5BanBnXkFtZTgwMjM1OTM5NTE@._V1_Ratio1.5000_AL_.jpg']"
Maze Runner: The Death Cure,tt4500922,"In the epic finale to The Maze Runner Saga, Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary last city, a WCKD controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get the answers to the questions the Gladers have been asking since they first arrived in the maze. Will Thomas and the crew make it out alive? Or will Ava Paige get her way?","['https://imdb-api.com/images/original/MV5BNTI3MGY2YmItZTg0YS00MDJjLWIzNTAtMjA0OThmODk3YWJkXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_Ratio1.6000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BZWU0ZTIzYzQtZDkzNy00NTdjLWE5N2UtNWZhYzM0YTMxNmY4XkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_Ratio1.8200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BOTEyYjI5YjgtOWJlYS00NjIxLWEwZmQtNjVjNTk1ZjFjYjAyXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_Ratio1.7600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BYzliZTIxNGUtYzEyZC00ZjI4LWI3MmItYmVmYmJjMGZiNjMzXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_Ratio1.5000_AL_.jpg']"
Maze Runner: The Scorch Trials,tt4046784,"The second chapter of the epic ""Maze Runner"" saga. Thomas (Dylan O'Brien) and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD's vastly superior forces and uncover its shocking plans for them all.","['https://imdb-api.com/images/original/MV5BMjU3Mjk2MzA0NV5BMl5BanBnXkFtZTgwNTI5OTgxNzE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTY2MDIwNjIyN15BMl5BanBnXkFtZTgwNzE5OTgxNzE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTUyNjM5MDUxN15BMl5BanBnXkFtZTgwMjI5OTgxNzE@._V1_Ratio1.3600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BODUzNzUzMzU2NV5BMl5BanBnXkFtZTgwOTE5OTgxNzE@._V1_Ratio1.5200_AL_.jpg']"
The Maze Runner,tt1790864,"Awakening in an elevator, remembering nothing of his past, Thomas emerges into a world of about thirty teenage boys, all without past memories, who have learned to survive under their own set of rules in a completely enclosed environment, subsisting on their own agriculture and supplies. With a new boy arriving every thirty days, the group has been in ""The Glade"" for three years, trying to find a way to escape through the Maze that surrounds their living space (patrolled by cyborg monsters named 'Grievers'). They have begun to give up hope when a comatose girl arrives with a strange note, and their world begins to change with the boys dividing into two factions: those willing to risk their lives to escape and those wanting to hang onto what they've got and survive.","['https://imdb-api.com/images/original/MV5BMTA3NTgwODYyNzBeQTJeQWpwZ15BbWU4MDk4MzA5MTMx._V1_Ratio1.3800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTQ0OTU1MzY2NF5BMl5BanBnXkFtZTgwOTczMDkxMzE@._V1_Ratio1.3600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjIyNzgzNjQwNF5BMl5BanBnXkFtZTgwMjgzMDkxMzE@._V1_Ratio1.5800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTUwNjEyOTg2NV5BMl5BanBnXkFtZTgwMDgzMDkxMzE@._V1_Ratio1.5600_AL_.jpg']"
The Purge: Election Year,tt4094724,"It's been two years since Leo Barnes (Frank Grillo) stopped himself from a regrettable act of revenge on Purge Night. Now serving as head of security for Senator Charlie Roan (Elizabeth Mitchell), his mission is to protect her in a run for president and survive the annual ritual that targets the poor and innocent. But when a betrayal forces them onto the streets of D.C. on the one night when no help is available, they must stay alive until dawn...or both be sacrificed for their sins against the state.","['https://imdb-api.com/images/original/MV5BMTQ3NTY1ODMyNF5BMl5BanBnXkFtZTgwNzc2MjY5ODE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTA4NzY5NjA5NDheQTJeQWpwZ15BbWU4MDg3NjI2OTgx._V1_Ratio1.7400_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTc0MzQxNzk5OV5BMl5BanBnXkFtZTgwMjQyNDg5NzE@._V1_Ratio2.3800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjE1ODg5MzQ4NF5BMl5BanBnXkFtZTgwMzQyNDg5NzE@._V1_Ratio2.3800_AL_.jpg']"
The First Purge,tt6133466,"This horror/action-adventure film from director Gerard McMurray serves as a prequel that recounts events that led up to the first Purge event. To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America (NFFA) test a sociological theory that vents aggression for one night in one isolated community.","['https://imdb-api.com/images/original/MV5BMTY1MTA4NTI2OV5BMl5BanBnXkFtZTgwMDY1MTMyNTM@._V1_Ratio2.4000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTU3NDY4ODI1OF5BMl5BanBnXkFtZTgwMjg0MTMyNTM@._V1_Ratio2.4200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BYmI0OThlNzktZDZmMy00ZjAyLWFkOTUtZjg3Y2QwZWJhOGY2XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BOTdlM2ViODctZDk4NS00NzQwLTkwMjktZDQ0NmIyYjk0NDBhXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_Ratio1.0000_AL_.jpg']"
The Purge,tt2184339,"In an America wracked by crime and overcrowded prisons, the government has sanctioned an annual 12-hour period in which any and all criminal activity-including murder-becomes legal. The police can't be called. Hospitals suspend help. It's one night when the citizenry regulates itself without thought of punishment. On this night plagued by violence and an epidemic of crime, one family wrestles with the decision of who they will become when a stranger comes knocking. When an intruder breaks into James Sandin's (Ethan Hawke) gated community during the yearly lockdown, he begins a sequence of events that threatens to tear a family apart. Now, it is up to James, his wife, Mary (Lena Headey), and their kids to make it through the night without turning into the monsters from whom they hide.","['https://imdb-api.com/images/original/MV5BMTc2NjcyMzk5MV5BMl5BanBnXkFtZTcwNTY2MTM2OQ@@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNDUxMzE5MDgxMl5BMl5BanBnXkFtZTcwNjY2MTM2OQ@@._V1_Ratio1.7800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzc1NDgzOTQ0NV5BMl5BanBnXkFtZTcwMzQwODMzOQ@@._V1_Ratio2.3600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTgzODM1NTUwNV5BMl5BanBnXkFtZTcwNDQwODMzOQ@@._V1_Ratio1.5000_AL_.jpg']"
The Purge: Anarchy,tt2975578,"A couple are driving home when their car breaks down just as the Purge commences. Meanwhile, a police sergeant goes out into the streets to get revenge on the man who killed his son, and a mother and daughter run from their home after assailants destroy it. The five people meet up as they attempt to survive the night in Los Angeles.","['https://imdb-api.com/images/original/MV5BMTg1MDQwMTQ1MV5BMl5BanBnXkFtZTgwMjkzMDAyMjE@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjIyNDM0ODUzNV5BMl5BanBnXkFtZTgwNDkzMDAyMjE@._V1_Ratio1.3200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTAwMTgxMzMxMjBeQTJeQWpwZ15BbWU4MDAwNDAwMjIx._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNjA0OTAyNDM5OV5BMl5BanBnXkFtZTgwNzgzMDAyMjE@._V1_Ratio2.3800_AL_.jpg']"
12 Monkeys,tt0114746,"An intense film about time travel, this Sci-Fi entry was directed by Terry Gilliam, a member of the comedy troupe Monty Python. The film stars Bruce Willis as James Cole, a prisoner of the state in the year 2035 who can earn parole if he agrees to travel back in time and thwart a devastating plague. The virus has wiped out most of the Earth's population and the remainder live underground because the air is poisonous. Returning to the year 1990, six years before the start of the plague, Cole is soon imprisoned in a psychiatric facility because his warnings sound like mad ravings. There he meets a scientist named Dr. Kathryn Railly (Madeleine Stowe) and Jeffrey Goines (Brad Pitt), the mad son of an eminent virologist (Christopher Plummer). Cole is returned by the authorities to the year 2035, and finally ends up at his intended destination in 1996. He kidnaps Dr. Railly in order to enlist her help in his quest. Cole discovers graffiti by an apparent animal rights group called the Army ...","['https://imdb-api.com/images/original/MV5BMTY4OTQxNDQwMF5BMl5BanBnXkFtZTgwOTE5NjE2MzI@._V1_Ratio1.6000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTc1Mzg0NjA4N15BMl5BanBnXkFtZTcwNjE5Mzg0OQ@@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTI5NjQ0NzA0M15BMl5BanBnXkFtZTYwODYwNDc2._V1_Ratio1.4800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjE4OTE3ODM0N15BMl5BanBnXkFtZTYwMDcwNDc2._V1_Ratio1.5000_AL_.jpg']"
Dune,tt1160419,"A mythic and emotionally charged hero's journey, ""Dune"" tells the story of Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, who must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.","['https://imdb-api.com/images/original/MV5BMGRhM2M1ZDUtYmFkOC00MGNhLTljNmUtZTBmMGYyMGVmMGE0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio2.3800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BOGI4ZjA5YjItNzM3My00Mjk4LWI4NzEtOGFhZWU5Y2Y1YmExXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_Ratio2.3800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjU0ZDExOTQtMjFlNC00Yjk2LTlhMzctZTkxNWViZTI4Njc4XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_Ratio2.3800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BODU1YTI0MWUtMDU3MS00NWE0LTg2MWYtZjdhMTFmMThhMzc2XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_Ratio2.3800_AL_.jpg']"
Tenet,tt6723592,"In a twilight world of international espionage, an unnamed CIA operative, known as The Protagonist, is recruited by a mysterious organization called Tenet to participate in a global assignment that unfolds beyond real time. The mission: prevent Andrei Sator, a renegade Russian oligarch with precognition abilities, from starting World War III. The Protagonist will soon master the art of ""time inversion"" as a way of countering the threat that is to come.","['https://imdb-api.com/images/original/MV5BZjI0YzQwM2ItNmIzYS00NjdiLWFlOTItZmVlMzFlMjBiYTdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMGZkZTY3ZjktNmMxMS00YTkzLTk3MjQtNGZhMDdmNjI5MjQ5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_Ratio1.3600_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNDhiODUyN2UtYTQzZi00YTE0LWJiMWEtYTVlODEyZDQwYzRhXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzVhZmRhM2ItZWJmZi00M2I5LThhYzAtZDU0ZWYwNGIxN2QwXkEyXkFqcGdeQXVyMTEyOTQ1OTk4._V1_Ratio1.0000_AL_.jpg']"
Interstellar,tt0816692,"Earth's future has been riddled by disasters, famines, and droughts. There is only one way to ensure mankind's survival: Interstellar travel. A newly discovered wormhole in the far reaches of our solar system allows a team of astronauts to go where no man has gone before, a planet that may have the right environment to sustain human life.","['https://imdb-api.com/images/original/MV5BMTc0NDQ4MjkyOF5BMl5BanBnXkFtZTgwNDE2NzUzOTE@._V1_Ratio1.3200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjA3NTEwOTMxMV5BMl5BanBnXkFtZTgwMjMyODgxMzE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTQ0MjQ3NjE1MF5BMl5BanBnXkFtZTgwMzMyODgxMzE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTg4MTY3MDUyNl5BMl5BanBnXkFtZTgwMDMyODgxMzE@._V1_Ratio1.5000_AL_.jpg']"
Arrival,tt2543164,"Linguistics professor Louise Banks leads an elite team of investigators when gigantic spaceships touchdown in 12 locations around the world. As nations teeter on the verge of global war, Banks and her crew must race against time to find a way to communicate with the extraterrestrial visitors. Hoping to unravel the mystery, she takes a chance that could threaten her life and quite possibly all of mankind.","['https://imdb-api.com/images/original/MV5BMzEwNzg1ODYxM15BMl5BanBnXkFtZTgwNjgzNDQ1MDI@._V1_Ratio2.1200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNjU2NzkzNjkxOV5BMl5BanBnXkFtZTgwNzgzNDQ1MDI@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTg0Mzc0NDY3M15BMl5BanBnXkFtZTgwMDA0NDQ1MDI@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTY4NTM0MTY2Ml5BMl5BanBnXkFtZTgwMTA0NDQ1MDI@._V1_Ratio1.7800_AL_.jpg']"
Batman Begins,tt0372784,"When his parents are killed, billionaire playboy Bruce Wayne relocates to Asia, where he is mentored by Henri Ducard and Ra's Al Ghul in how to fight evil. When learning about the plan to wipe out evil in Gotham City by Ducard, Bruce prevents this plan from getting any further and heads back to his home. Back in his original surroundings, Bruce adopts the image of a bat to strike fear into the criminals and the corrupt as the icon known as ""Batman"". But it doesn't stay quiet for long.","['https://imdb-api.com/images/original/MV5BMjQ2NzI1NTcwOF5BMl5BanBnXkFtZTgwOTY3MTEyMjI@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTM3MDM4NjExMV5BMl5BanBnXkFtZTcwNTk4OTIyNw@@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzI0NjIxODc4Ml5BMl5BanBnXkFtZTcwNjk4OTIyNw@@._V1_Ratio1.0000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzA4MzI2MjMwM15BMl5BanBnXkFtZTcwMDA5OTIyNw@@._V1_Ratio1.0000_AL_.jpg']"
The Dark Knight Rises,tt1345836,"Despite his tarnished reputation after the events of The Dark Knight (2008), in which he took the rap for Dent's crimes, Batman feels compelled to intervene to assist the city and its Police force, which is struggling to cope with Bane's plans to destroy the city.","['https://imdb-api.com/images/original/MV5BMTU0OTg2MTE2Ml5BMl5BanBnXkFtZTcwNTUwMzQxOA@@._V1_Ratio1.2400_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTk3MTk1NjQ2M15BMl5BanBnXkFtZTcwNjUwMzQxOA@@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTU0OTA0MDQ3M15BMl5BanBnXkFtZTcwOTUwMzQxOA@@._V1_Ratio1.3400_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTkwOTMyOTk0MV5BMl5BanBnXkFtZTcwMTYwMzQxOA@@._V1_Ratio1.3200_AL_.jpg']"
The Time Machine,tt0054387,"On January 5, 1900, a disheveled looking H.G. Wells - George to his friends - arrives late to his own dinner party. He tells his guests of his travels in his time machine, the work about which his friends knew. They were also unbelieving, and skeptical of any practical use if it did indeed work. George knew that his machine was stationary in geographic position, but he did not account for changes in what happens over time to that location. He also learns that the machine is not impervious and he is not immune to those who do not understand him or the machine's purpose. George tells his friends that he did not find the Utopian society he so wished had developed. He mentions specifically a civilization several thousand years into the future which consists of the subterranean morlocks and the surface dwelling eloi, who on first glance lead a carefree life. Despite all these issues, love can still bloom over the spread of millennia.","['https://imdb-api.com/images/original/MV5BMjEwMDQ5NDYzMF5BMl5BanBnXkFtZTgwODUzMjMxNTM@._V1_Ratio1.3000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMzY0Njk1MDA5M15BMl5BanBnXkFtZTgwNDc0OTkwNDM@._V1_Ratio1.2400_AL_.jpg', 'https://imdb-api.com/images/original/MV5BNmIzYjkxMzQtZjg3Ni00YWZlLTk0MjAtNzVjZGE3NjZiZjgxXkEyXkFqcGdeQXVyNjEyNjA4ODg@._V1_Ratio1.7800_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTkxNDM5MjUzMl5BMl5BanBnXkFtZTYwOTA4MjU2._V1_Ratio1.5200_AL_.jpg']"
Men in Black,tt0119654,"Based off of the comic book. Unbeknownst to other people, there is a private agency code named MiB. This agency is some kind of extra terrestrial surveillance corporation. Then, one of the agency's finest men only going by the name ""K"" (Tommy Lee Jones) , is recruiting for a new addition to the agency. He has chosen James Edwards (Will Smith) of the N.Y.P.D. Then, one day, a flying saucer crashes into Earth. This was an alien a part of the ""Bug"" race. He takes the body of a farmer (Vincent D'Onofrio) and heads to New York. He is searching for a super energy source called ""The Galaxy"". Now, Agents J and K must stop the bug before it can escape with the galaxy.","['https://imdb-api.com/images/original/MV5BMjE3MjY4MzE5N15BMl5BanBnXkFtZTgwMTc3OTIwMjE@._V1_Ratio1.5000_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMjIxODMwMjczNl5BMl5BanBnXkFtZTgwMjc3OTIwMjE@._V1_Ratio1.5200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTYzMTA4NjczMF5BMl5BanBnXkFtZTgwNzY3OTIwMjE@._V1_Ratio1.5200_AL_.jpg', 'https://imdb-api.com/images/original/MV5BMTQ4NTA3NTI2MV5BMl5BanBnXkFtZTgwODY3OTIwMjE@._V1_Ratio1.5200_AL_.jpg']"
